"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @chitraSD: Where @madarassi writes about the vexatious reality of hypocrisy &amp; opposition to the #Modi government. https://t.co/ioglQzuuW…",FALSE,0,NA,2015-10-31 08:09:51,FALSE,NA,"660368069701709824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nitinjoshi20",49,TRUE,FALSE,NA,NA
"RT @chitraSD: Where @madarassi writes about the vexatious reality of hypocrisy &amp; opposition to the #Modi government. https://t.co/ioglQzuuW…",FALSE,0,NA,2015-10-31 08:09:44,FALSE,NA,"660368039800475648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hiteshparmar311",49,TRUE,FALSE,NA,NA
"RT @chitraSD: Where @madarassi writes about the vexatious reality of hypocrisy &amp; opposition to the #Modi government. https://t.co/ioglQzuuW…",FALSE,0,NA,2015-10-31 08:09:18,FALSE,NA,"660367930912190465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swarajkumar224",49,TRUE,FALSE,NA,NA
"When you speak #Modi you only repeat what you know
When you listen #Gandhi you learn something new
Choose to be wise https://t.co/9Whz88Q7zl",FALSE,0,NA,2015-10-31 08:08:56,FALSE,NA,"660367840134852608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5n0q3n",0,FALSE,FALSE,NA,NA
"RT @chitraSD: Where @madarassi writes about the vexatious reality of hypocrisy &amp; opposition to the #Modi government. https://t.co/ioglQzuuW…",FALSE,0,NA,2015-10-31 08:08:49,FALSE,NA,"660367809684238337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARangarajan1972",49,TRUE,FALSE,NA,NA
"Hidden Jobs Done by #Modi - I am a Muslim who used to Hate Modi but after This Experience, i am his true Admirer! https://t.co/U58mOD4gkK",FALSE,0,NA,2015-10-31 08:08:36,FALSE,NA,"660367754617204736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MannojKSharma",0,FALSE,FALSE,NA,NA
"RT @DrGarekar: #Moody is in malignant mood over #Modi..as he lacks will to control fringe elements of society",FALSE,0,NA,2015-10-31 08:08:12,FALSE,NA,"660367653198958592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GorkhaJohny",4,TRUE,FALSE,NA,NA
"#Togadia get real..Indira returned all land post 1971 ...jeez u call that strong willed! #Modi is the Real Deal! https://t.co/t7ADZTptXM",FALSE,0,NA,2015-10-31 08:07:43,FALSE,NA,"660367531429920768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iamsudhish",0,FALSE,FALSE,NA,NA
"মুডিজ-এর পর এ বার ওয়ার্নিং বেল দিলেন নারায়ণমূর্তি https://t.co/Qq2o7Fd2uH #Narayanmurthy #Modi #Intolerance https://t.co/4cQVQfjh3N",FALSE,0,NA,2015-10-31 08:06:06,FALSE,NA,"660367125786136576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MyAnandaBazar",0,FALSE,FALSE,NA,NA
"PM #Modi  pays #tribute  to '#Ironman ' #SardarPatel
 https://t.co/ofmhLWO9qg https://t.co/l1CBCf9rFe",FALSE,0,NA,2015-10-31 08:04:47,FALSE,NA,"660366795874828288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunoKhabar",0,FALSE,FALSE,NA,NA
"RT @Srsseth: The unpad, illiterate narcissistic #Modi will never understand. Most human values are beyond his capability. https://t.co/cHem…",FALSE,0,NA,2015-10-31 08:02:13,FALSE,NA,"660366149151039488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zashuza",6,TRUE,FALSE,NA,NA
"RT @Shehzad_Ind: Had asked if #Modi truly believed in #SardarPatel 's msg  
Pretty clear now that #RunForUnity is only cosmetic 

https://t…",FALSE,0,NA,2015-10-31 08:02:11,FALSE,NA,"660366139550101504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","furkansayed1",10,TRUE,FALSE,NA,NA
"RT @INCAseemKP: #Modi says he want #TrasperencyInGovernance = #TrasperantInCorruption #BJPTicketSale #SelfieWithCriminals #SaveBihar http:/…",FALSE,0,NA,2015-10-31 08:01:19,FALSE,NA,"660365920922046465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VirIndiaSpeaks",41,TRUE,FALSE,NA,NA
"#Britain prepares for mega #Modi visithttp://buff.ly/1WnCYNW  #IndiaInc",FALSE,0,NA,2015-10-31 08:00:09,FALSE,NA,"660365628981645312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IndiaIncorp",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:59:45,FALSE,NA,"660365527810871296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sajid_monsoori",13,TRUE,FALSE,NA,NA
"Sab saaf karega re tera narendra.
#sorrynotsorry #Modi https://t.co/GxVt8QmmOh",FALSE,0,NA,2015-10-31 07:57:40,FALSE,NA,"660365004613353472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sikhzophrenic",0,FALSE,FALSE,NA,NA
"Why is always talking like Personal Social Media Defense Minister of Narendra Modi

#ChetanBhagat #Modi  https://t.co/UPiRYjI6LG",FALSE,0,NA,2015-10-31 07:56:46,FALSE,NA,"660364776220983296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HimachalW",0,FALSE,FALSE,NA,NA
"What I read/heard about #SardarVPatel he would have SLAPED #modi for the way he's dividing the nation 
#RunForUnity #IronLadyIndira",FALSE,1,NA,2015-10-31 07:56:34,FALSE,NA,"660364724849143808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BharatNDIssar",0,FALSE,FALSE,NA,NA
"RT @tweetateeq: #Infrastructure #development remains a paper tiger in #Mumbai &amp; #Maharashtra https://t.co/gTkoD0Ekub @dna #AccheDin #BJP #S…",FALSE,0,NA,2015-10-31 07:54:10,FALSE,NA,"660364124069621760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","somitapal",3,TRUE,FALSE,NA,NA
"RT @INCAseemKP: #Modi says he want #TrasperencyInGovernance = #TrasperantInCorruption #BJPTicketSale #SelfieWithCriminals #SaveBihar http:/…",FALSE,0,NA,2015-10-31 07:53:47,FALSE,NA,"660364026136817664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajitkumar_Kanan",41,TRUE,FALSE,NA,NA
"RT @INCAseemKP: One basis question wat #Modi did after #Loksabhaelection ? Life  become #cheaper then #onions #crime has increased #BJPTick…",FALSE,0,NA,2015-10-31 07:53:30,FALSE,NA,"660363955353718784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajitkumar_Kanan",32,TRUE,FALSE,NA,NA
"RT @INCAseemKP: #Modi lying that #Indian economy is #8Trillion$ economy actually it is #2Trillion$ economy. GDP is 5% as per #RSS formula @…",FALSE,0,NA,2015-10-31 07:52:33,FALSE,NA,"660363716920111104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajitkumar_Kanan",58,TRUE,FALSE,NA,NA
"RT @INCAseemKP: @MarkZuckerbergF Sir please ask #Modi about his wife why he left is wife. He is highly #uncommitedhusband #RunAwayHusbandPM",FALSE,0,NA,2015-10-31 07:52:26,FALSE,NA,"660363688562393089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ajitkumar_Kanan",39,TRUE,FALSE,NA,NA
"RT @EconomicTimes: PM #Modi administers the oath for the #RunForUnity",FALSE,0,NA,2015-10-31 07:52:07,FALSE,NA,"660363608174424064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akhileshspeaks",2,TRUE,FALSE,NA,NA
"PM #Modi #flags #off '#Run #for #Unity' #at #Rajpath https://t.co/IDYwPn0tny",FALSE,0,NA,2015-10-31 07:50:17,FALSE,NA,"660363144481472512",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Maya_Today",0,FALSE,FALSE,NA,NA
"RT @manoramaonline: PM #Modi wishes #Kerala CM Chandy on his birthday | https://t.co/438fNhwiLH https://t.co/PFXZxL4G0j",FALSE,0,NA,2015-10-31 07:50:10,FALSE,NA,"660363117889585153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5n0q3n",1,TRUE,FALSE,NA,NA
"PM #Modi #flags #off '#Run #for #Unity' #at #Rajpath https://t.co/nn2zcdKhWo",FALSE,0,NA,2015-10-31 07:50:04,FALSE,NA,"660363092946264064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MayaTodayNews",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:48:26,FALSE,NA,"660362679131893760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imjoyprakashroy",13,TRUE,FALSE,NA,NA
"RT @Shehzad_Ind: #Modi PR may want to take credit for ""nabbing"" a 'smiling' #ChhotaRajan but truth exposed by tweet &amp; pics below https://t.…",FALSE,0,NA,2015-10-31 07:47:31,FALSE,NA,"660362448998936576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarahiShabina",18,TRUE,FALSE,NA,NA
"@abpnewstv #AwardWapsi is in itself an act of intolerance towards electoral verdict which elected #Modi to rule India for five years.",FALSE,0,"abpnewstv",2015-10-31 07:46:45,FALSE,"660360263690903553","660362257222643713","39240673","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bimal_pr",0,FALSE,FALSE,NA,NA
"Is it shining #India or shining #Modi  https://t.co/AO7jP6Unpi",FALSE,0,NA,2015-10-31 07:46:22,FALSE,NA,"660362158958632960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mugalkings",0,FALSE,FALSE,NA,NA
"RT @Srsseth: The unpad, illiterate narcissistic #Modi will never understand. Most human values are beyond his capability. https://t.co/cHem…",FALSE,0,NA,2015-10-31 07:45:55,FALSE,NA,"660362045557075968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zoyazaidzaheer",6,TRUE,FALSE,NA,NA
"RT @Srsseth: The unpad, illiterate narcissistic #Modi will never understand. Most human values are beyond his capability. https://t.co/cHem…",FALSE,0,NA,2015-10-31 07:45:47,FALSE,NA,"660362014720548864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunkrchauhan",6,TRUE,FALSE,NA,NA
"RT @DrGarekar: #Modi is Guliver while #SoniaGandhi is Pigmy https://t.co/T9peDYBVY2",FALSE,0,NA,2015-10-31 07:42:38,FALSE,NA,"660361222290673664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkKhnna",5,TRUE,FALSE,NA,NA
"EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections… https://t.co/DBWvX1DgXG https://t.co/mf8V1X0a1u",FALSE,0,NA,2015-10-31 07:41:11,FALSE,NA,"660360853787578368",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","SimplyChanakya",0,FALSE,FALSE,NA,NA
"#Arunachal #Governor asks PM #Modi to reconsider decision on #airport
@PMOIndia #NorthEast
https://t.co/yeSYNhs99u https://t.co/JeBvqgsIFR",FALSE,0,NA,2015-10-31 07:40:32,FALSE,NA,"660360693531611137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeliveIn",0,FALSE,FALSE,NA,NA
"RT @Srsseth: The unpad, illiterate narcissistic #Modi will never understand. Most human values are beyond his capability. https://t.co/cHem…",FALSE,0,NA,2015-10-31 07:40:15,FALSE,NA,"660360619967709184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiddiqueMobin",6,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:39:11,FALSE,NA,"660360353528864768",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","RTDelhi",13,TRUE,FALSE,NA,NA
"Check out What Turned a Muslim #Modi Hater to his True Admirer:
https://t.co/rXHUfxnuCG https://t.co/DoPKBv6C1O",FALSE,0,NA,2015-10-31 07:37:22,FALSE,NA,"660359894998999040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KalbhiTrending",0,FALSE,FALSE,NA,NA
"@OfficeOfRG @RutvikSubhedar So happy n proud of #RahulGandhi. At least thanks to #Modi he remembered #SardarPatel p'haps for the first time.",FALSE,0,"OfficeOfRG",2015-10-31 07:37:18,FALSE,"660311555167289344","660359879421505536","3171712086","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SandipGhose",0,FALSE,FALSE,NA,NA
"RT @bimal_pr: @ndtv So @Infosys_nmurthy joined anti-#Modi bandwagon. Mr. Murthy kindly check what minority industrialist such as Tata, Prem…",FALSE,0,NA,2015-10-31 07:36:24,FALSE,NA,"660359650655789056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhartiyaHDL",5,TRUE,FALSE,NA,NA
"RT @bimal_pr: @ndtv So @Infosys_nmurthy joined anti-#Modi bandwagon. Mr. Murthy kindly check what minority industrialist such as Tata, Prem…",FALSE,0,NA,2015-10-31 07:34:17,FALSE,NA,"660359120248156160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirajntsh",5,TRUE,FALSE,NA,NA
"RT @bimal_pr: @ndtv So @Infosys_nmurthy joined anti-#Modi bandwagon. Mr. Murthy kindly check what minority industrialist such as Tata, Prem…",FALSE,0,NA,2015-10-31 07:32:58,FALSE,NA,"660358789166690304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CuttySark_999",5,TRUE,FALSE,NA,NA
"RT @Srsseth: The unpad, illiterate narcissistic #Modi will never understand. Most human values are beyond his capability. https://t.co/cHem…",FALSE,0,NA,2015-10-31 07:32:12,FALSE,NA,"660358595163242496",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","tshamsi88",6,TRUE,FALSE,NA,NA
"Narendra #Modi announces programme for cultural understanding among states https://t.co/N0eJwYAco1 https://t.co/uZaC6m18Up",FALSE,0,NA,2015-10-31 07:31:52,FALSE,NA,"660358509339521024",NA,"<a href=""http://jenkers.com/en"" rel=""nofollow"">Jenkers Eng Posting</a>","jenkers_en",0,FALSE,FALSE,NA,NA
"@Modi4India As #Modi is paying back his #RSS Baap #Bhagwat Ji !  https://t.co/suaNrNFmsh",FALSE,0,"Modi4India",2015-10-31 07:31:29,FALSE,"660356559898193920","660358415563161600","226165781","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoUllooBanoing",0,FALSE,FALSE,NA,NA
"#Modi holds bilateral meetings with 41 visiting African leaders- https://t.co/unE38J7syg #IndiaAfricaSummit #India https://t.co/mw0vQHk0lP",FALSE,0,NA,2015-10-31 07:30:08,FALSE,NA,"660358074746585088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NewsGram1",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:28:56,FALSE,NA,"660357772370796544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Dibyendu69",13,TRUE,FALSE,NA,NA
"RT @tamilflashnews: #selfie #modi Cost 1cr to BJP during Delhi Polls
டெல்லி தேர்தலில் 'செல்ஃபி வித் மோடி' 1 கோடி ரூபாய் செலவு. https://t.co…",FALSE,0,NA,2015-10-31 07:28:00,FALSE,NA,"660357536638353408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DineshMq",1,TRUE,FALSE,NA,NA
"RT @DDNewsLive: LIVE: PM #Modi's address on 140th birth anniversary of #SardarVallabhbhaiPatel | To inaugurate #RunForUnity https://t.co/Mz…",FALSE,0,NA,2015-10-31 07:27:48,FALSE,NA,"660357489259515905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treratnpatrika",12,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:25:27,FALSE,NA,"660356894838648832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","priyank3089",13,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:23:00,FALSE,NA,"660356277751549952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carboxynitro",13,TRUE,FALSE,NA,NA
"RT @KashmirFocus: Rs 90,000 crores for the next 2 3 years to upgrade of public infrastructure.
This is what #Modi will provide #Kashmir",FALSE,0,NA,2015-10-31 07:22:54,FALSE,NA,"660356254427058176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunil_13",3,TRUE,FALSE,NA,NA
"RT @DrGarekar: #Modi is Guliver while #SoniaGandhi is Pigmy https://t.co/T9peDYBVY2",FALSE,0,NA,2015-10-31 07:22:23,FALSE,NA,"660356122239348737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mithu796311",5,TRUE,FALSE,NA,NA
"No wonder our elites hate this guy... 
#modi #AwardWapsi 
https://t.co/oimomEqLQX",FALSE,0,NA,2015-10-31 07:21:57,FALSE,NA,"660356015582371840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twopull",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:20:25,FALSE,NA,"660355630616694784",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","twtweetr",13,TRUE,FALSE,NA,NA
"RT @dna: #Beefban: Rein in party members or lose global, domestic credibility, Moody's tells #Modi https://t.co/1gniLJBxp1 https://t.co/1yK…",FALSE,0,NA,2015-10-31 07:19:34,FALSE,NA,"660355414114996224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mngaur",32,TRUE,FALSE,NA,NA
"RT @itsmkyadav: Ppl of #Raxual accept #NepalIssue is result of #Modi weak #ForeignPolicy , Today missing #IronLady contribution to Indian d…",FALSE,0,NA,2015-10-31 07:18:41,FALSE,NA,"660355194190823426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_tembhre",9,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:18:23,FALSE,NA,"660355119108587520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naveen10036",13,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:17:39,FALSE,NA,"660354933166731264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","totabola1",13,TRUE,FALSE,NA,NA
"7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections… https://t.co/4woKKGoivV | newsintweets.in https://t.co/wQVJVPERhC",FALSE,0,NA,2015-10-31 07:17:39,FALSE,NA,"660354932860522496",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewsInTweetsIn",0,FALSE,FALSE,NA,NA
"#Modi pays tributes to #Indira #Gandhi on death anniversary... https://t.co/PjoexTFVEG",FALSE,0,NA,2015-10-31 07:17:20,FALSE,NA,"660354854410321920",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","uniindianews",0,FALSE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:17:20,FALSE,NA,"660354853906939906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","debdyutibiswas",13,TRUE,FALSE,NA,NA
"RT @DrGarekar: #Modi is Guliver while #SoniaGandhi is Pigmy https://t.co/T9peDYBVY2",FALSE,0,NA,2015-10-31 07:16:18,FALSE,NA,"660354594719948800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abcdghodadodavo",5,TRUE,FALSE,NA,NA
"RT @tawqeerhussain: Battleground #Kashmir: #Modi's Rally Vs #Geelani's #MillionMarch Next Saturday | READ | https://t.co/N7ytxj7zIP https:/…",FALSE,0,NA,2015-10-31 07:16:14,FALSE,NA,"660354577884057600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MMaqusoodKhan",1,TRUE,FALSE,NA,NA
"RT @EconomicTimes: #SardarPatel inspires the thought that there is no family name or members linked to his legacy: PM #Modi https://t.co/aI…",FALSE,0,NA,2015-10-31 07:16:12,FALSE,NA,"660354566270025728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_prakashsingh",35,TRUE,FALSE,NA,NA
"Battleground #Kashmir: #Modi's Rally Vs #Geelani's #MillionMarch Next Saturday | READ | https://t.co/N7ytxj7zIP https://t.co/KPx3O4PzNE",FALSE,0,NA,2015-10-31 07:15:44,FALSE,NA,"660354452667240448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tawqeerhussain",1,FALSE,FALSE,NA,NA
"The jury might still be out on his #domesticpolicies or #foreignpolicy  but #modi #ji makes some… https://t.co/9puzV8Phcy",FALSE,0,NA,2015-10-31 07:15:39,FALSE,NA,"660354428755697664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Redfiretuck",0,FALSE,FALSE,NA,NA
"RT @KashmirFocus: Rs 90,000 crores for the next 2 3 years to upgrade of public infrastructure.
This is what #Modi will provide #Kashmir",FALSE,0,NA,2015-10-31 07:15:07,FALSE,NA,"660354295833821185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SATISH_21",3,TRUE,FALSE,NA,NA
"RT @RaisinaSeries: Cold feet? ""@EconomicTimes: #Bihar elections cannot become a referendum for #Modi government: Amit Shah https://t.co/WLD…",FALSE,0,NA,2015-10-31 07:14:59,FALSE,NA,"660354263818702855",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anisaz9_basit",21,TRUE,FALSE,NA,NA
"RT @DrGarekar: #Modi is Guliver while #SoniaGandhi is Pigmy https://t.co/T9peDYBVY2",FALSE,0,NA,2015-10-31 07:14:25,FALSE,NA,"660354119094390784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SUNNY291056",5,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:14:18,FALSE,NA,"660354088844988416",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Aaliyasir",13,TRUE,FALSE,NA,NA
"RT @MilanBarsopia: Exclusive pic of Modi feeding the first morsel to Amit Shah and breaking his Karva Chauth fast. #karvachauth #modi https…",FALSE,0,NA,2015-10-31 07:14:17,FALSE,NA,"660354084399001600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rishiol",2,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:13:26,FALSE,NA,"660353872758607872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alsorun",13,TRUE,FALSE,NA,NA
"RT @ITNlive: गुजराती #Modi का भरोसा न जीत पाए बिहारी Modi ? | #BiharElection2015 - https://t.co/jclruZOWVI https://t.co/dP3qXAWcXK",FALSE,0,NA,2015-10-31 07:12:10,FALSE,NA,"660353554192859136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BreakiNews",4,TRUE,FALSE,NA,NA
"RT @DrGarekar: #Modi is Guliver while #SoniaGandhi is Pigmy https://t.co/T9peDYBVY2",FALSE,0,NA,2015-10-31 07:12:04,FALSE,NA,"660353529677090816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chinmayadasa",5,TRUE,FALSE,NA,NA
"RT @EconomicTimes: 7 rounds of 'Selfie with #Modi' campaign during #Delhi assembly elections cost #BJP Rs 1.06 crorehttp://ow.ly/U4lz1",FALSE,0,NA,2015-10-31 07:11:07,FALSE,NA,"660353289137950720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pratitimajumdar",13,TRUE,FALSE,NA,NA
"RT @TheTOI_pk: NEW DELHI: PM #Modi treated as Bhagwan in Indian Gujrat https://t.co/eR1ZKzwDtT",FALSE,0,NA,2015-10-31 07:10:51,FALSE,NA,"660353223782506497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadaan_parindah",22,TRUE,FALSE,NA,NA
"Retweeted  Socialism.in (@horaata):

Weather is waning #Modi, your own Cheer Leaders are circumspect... https://t.co/NededU8DjQ",FALSE,0,NA,2015-10-31 07:10:44,FALSE,NA,"660353190358065152",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","gcjagadish",0,FALSE,FALSE,NA,NA
"RT @horaata: Weather is waning #Modi, your own Cheer Leaders are circumspect https://t.co/92xdjtyelm",FALSE,0,NA,2015-10-31 07:10:41,FALSE,NA,"660353177959559168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gcjagadish",1,TRUE,FALSE,NA,NA
